t,dt,state,laser_x,laser_y,target_x,target_y,dx,dy,err_px,servo_x,servo_y,confidence,accuracy,locked,t_lock,lost_counter
21.108,0.0667,TEST,122,133,128,144,6.0,11.0,12.53,121.018,66.193,0.0,0.0,0,0.2621,0
21.1735,0.0688,TEST,121,132,128,144,7.0,12.0,13.892,120.837,66.524,0.0,0.0,0,0.3288,0
21.2408,0.066,TEST,122,132,128,144,6.0,12.0,13.416,120.626,66.886,0.0,0.0,0,0.3976,0
21.3043,0.0655,TEST,122,132,128,144,6.0,12.0,13.416,120.445,67.247,0.0,0.0,0,0.4636,0
21.8784,0.1,TEST,360,349,128,192,-232.0,-157.0,280.13,90,90,0.0,0.0,0,0,0
21.9044,0.0109,TEST,360,349,128,192,-232.0,-157.0,280.13,93,88.452,0.0,0.0,0,0.0,0
21.9713,0.0274,TEST,356,346,128,192,-228.0,-154.0,275.136,96,85.452,0.0,0.0,0,0.0,0
22.0368,0.0673,TEST,329,321,128,192,-201.0,-129.0,238.835,99,82.452,0.0,0.0,0,0.0,0
22.1048,0.064,TEST,303,294,128,192,-175.0,-102.0,202.556,102,79.452,0.0,0.0,0,0.0,0
22.1686,0.0695,TEST,279,267,128,192,-151.0,-75.0,168.6,105,76.452,0.0,0.0,0,0.0,0
22.2367,0.0625,TEST,254,242,128,192,-126.0,-50.0,135.558,108,74.193,0.0,0.0,0,0.0,0
22.3013,0.0679,TEST,233,225,128,192,-105.0,-33.0,110.064,111,72.687,0.0,0.0,0,0.0,0
22.368,0.0662,TEST,210,210,128,192,-82.0,-18.0,83.952,114,71.693,0.0,0.0,0,0.0,0
22.4366,0.0651,TEST,188,199,128,192,-60.0,-7.0,60.407,116.47,71.151,0.0,0.0,0,0.0,0
22.5005,0.0683,TEST,168,197,128,192,-40.0,-5.0,40.311,118.277,70.94,0.0,0.0,0,0.0,0
22.5683,0.0657,TEST,152,191,128,192,-24.0,1.0,24.021,119.482,70.789,0.0,0.0,0,0.0,0
22.6342,0.0666,TEST,139,182,128,192,-11.0,10.0,14.866,120.205,70.82,0.0,0.0,0,0.0657,0
22.7006,0.0647,TEST,130,182,128,192,-2.0,10.0,10.198,120.536,71.121,0.0,0.0,0,0.1323,0
22.7683,0.0686,TEST,127,181,128,192,1.0,11.0,11.045,120.596,71.422,0.0,0.0,0,0.1971,0
22.8328,0.0664,TEST,127,182,128,192,1.0,10.0,10.05,120.566,71.753,0.0,0.0,0,0.2657,0
22.9004,0.0637,TEST,127,182,128,192,1.0,10.0,10.05,120.536,72.055,0.0,0.0,0,0.3321,0
22.9643,0.0695,TEST,123,181,128,192,5.0,11.0,12.083,120.506,72.356,0.0,0.0,0,0.3958,0
23.0321,0.0632,TEST,123,182,128,192,5.0,10.0,11.18,120.355,72.687,0.0,0.0,0,0.4653,0
23.6033,0.1,TEST,361,350,128,240,-233.0,-110.0,257.661,90,90,0.0,0.0,0,0,0
23.6288,0.0127,TEST,360,350,128,240,-232.0,-110.0,256.757,93,89.868,0.0,0.0,0,0.0,0
23.6983,0.0248,TEST,354,349,128,240,-226.0,-109.0,250.912,96,86.868,0.0,0.0,0,0.0,0
23.7626,0.0686,TEST,329,329,128,240,-201.0,-89.0,219.823,99,83.868,0.0,0.0,0,0.0,0
23.8287,0.0663,TEST,303,300,128,240,-175.0,-60.0,185.0,102,81.187,0.0,0.0,0,0.0,0
23.9008,0.0655,TEST,279,278,128,240,-151.0,-38.0,155.708,105,79.38,0.0,0.0,0,0.0,0
23.9615,0.0703,TEST,254,262,128,240,-126.0,-22.0,127.906,108,78.235,0.0,0.0,0,0.0,0
24.0285,0.0632,TEST,230,249,128,240,-102.0,-9.0,102.396,111,77.572,0.0,0.0,0,0.0,0
24.0926,0.0659,TEST,209,242,128,240,-81.0,-2.0,81.025,114,77.301,0.0,0.0,0,0.0,0
24.1603,0.0628,TEST,188,241,128,240,-60.0,-1.0,60.008,116.44,77.241,0.0,0.0,0,0.0,0
24.2294,0.0689,TEST,167,241,128,240,-39.0,-1.0,39.013,118.247,77.211,0.0,0.0,0,0.0,0
24.2953,0.0701,TEST,148,241,128,240,-20.0,-1.0,20.025,119.422,77.181,0.0,0.0,0,0.0,0
24.3606,0.0634,TEST,139,241,128,240,-11.0,-1.0,11.045,120.024,77.151,0.0,0.0,0,0.0701,0
24.4254,0.0669,TEST,129,240,128,240,-1.0,0.0,1.0,120.355,77.121,0.0,0.0,0,0.1336,0
24.4929,0.0649,TEST,122,240,128,240,6.0,0.0,6.0,120.355,77.121,0.0,0.0,0,0.2004,0
24.5604,0.066,TEST,122,241,128,240,6.0,-1.0,6.083,120.355,77.121,0.0,0.0,0,0.2654,0
24.6242,0.0689,TEST,121,241,128,240,7.0,-1.0,7.071,120.355,77.121,0.0,0.0,0,0.3314,0
24.6924,0.0629,TEST,121,241,128,240,7.0,-1.0,7.071,120.144,77.091,0.0,0.0,0,0.4002,0
24.7565,0.0679,TEST,121,240,128,240,7.0,0.0,7.0,119.934,77.061,0.0,0.0,0,0.4631,0
25.3317,0.1,TEST,357,343,128,288,-229.0,-55.0,235.512,90,90,0.0,0.0,0,0,0
25.3588,0.013,TEST,357,344,128,288,-229.0,-56.0,235.748,93,91.524,0.0,0.0,0,0.0,0
25.4262,0.0293,TEST,354,344,128,288,-226.0,-56.0,232.835,96,89.837,0.0,0.0,0,0.0,0
25.4897,0.0665,TEST,328,342,128,288,-200.0,-54.0,207.162,99,88.151,0.0,0.0,0,0.0,0
25.5528,0.0611,TEST,299,329,128,288,-171.0,-41.0,175.847,102,86.524,0.0,0.0,0,0.0,0
25.6207,0.0648,TEST,278,318,128,288,-150.0,-30.0,152.971,105,85.289,0.0,0.0,0,0.0,0
25.6915,0.0676,TEST,252,307,128,288,-124.0,-19.0,125.447,108,84.386,0.0,0.0,0,0.0,0
25.755,0.0688,TEST,230,298,128,288,-102.0,-10.0,102.489,111,83.813,0.0,0.0,0,0.0,0
25.8204,0.0647,TEST,211,293,128,288,-83.0,-5.0,83.15,114,83.512,0.0,0.0,0,0.0,0
25.8844,0.066,TEST,188,292,128,288,-60.0,-4.0,60.133,116.5,83.362,0.0,0.0,0,0.0,0
25.9521,0.0627,TEST,167,292,128,288,-39.0,-4.0,39.205,118.307,83.241,0.0,0.0,0,0.0,0
26.0207,0.0688,TEST,149,292,128,288,-21.0,-4.0,21.378,119.482,83.121,0.0,0.0,0,0.0,0
26.0844,0.0691,TEST,140,292,128,288,-12.0,-4.0,12.649,120.114,83.0,0.0,0.0,0,0.0688,0
26.1521,0.0623,TEST,129,292,128,288,-1.0,-4.0,4.123,120.476,82.88,0.0,0.0,0,0.1379,0
26.2173,0.0689,TEST,120,285,128,288,8.0,3.0,8.544,120.476,82.88,0.0,0.0,0,0.2002,0
26.3033,0.0653,TEST,120,279,128,288,8.0,9.0,12.042,120.235,82.97,0.0,0.0,0,0.2691,0
26.3713,0.0886,TEST,121,279,128,288,7.0,9.0,11.402,119.994,83.241,0.0,0.0,0,0.3344,0
26.4204,0.0669,TEST,121,279,128,288,7.0,9.0,11.402,119.783,83.513,0.0,0.0,0,0.423,0
26.4873,0.0471,TEST,121,280,128,288,7.0,8.0,10.63,119.572,83.784,0.0,0.0,0,0.4899,0
27.0556,0.1,TEST,356,343,128,336,-228.0,-7.0,228.107,90,90,0.0,0.0,0,0,0
27.0828,0.0119,TEST,357,343,128,336,-229.0,-7.0,229.107,93,92.97,0.0,0.0,0,0.0,0
27.1491,0.0273,TEST,355,343,128,336,-227.0,-7.0,227.108,96,92.759,0.0,0.0,0,0.0,0
27.2128,0.0658,TEST,328,342,128,336,-200.0,-6.0,200.09,99,92.548,0.0,0.0,0,0.0,0
27.2823,0.0637,TEST,302,343,128,336,-174.0,-7.0,174.141,102,92.368,0.0,0.0,0,0.0,0
27.349,0.0708,TEST,278,342,128,336,-150.0,-6.0,150.12,105,92.157,0.0,0.0,0,0.0,0
27.4124,0.0658,TEST,252,342,128,336,-124.0,-6.0,124.145,108,91.976,0.0,0.0,0,0.0,0
27.4802,0.062,TEST,229,343,128,336,-101.0,-7.0,101.242,111,91.795,0.0,0.0,0,0.0,0
27.5464,0.0685,TEST,206,343,128,336,-78.0,-7.0,78.313,114,91.585,0.0,0.0,0,0.0,0
27.6123,0.0667,TEST,181,343,128,336,-53.0,-7.0,53.46,116.349,91.374,0.0,0.0,0,0.0,0
27.6778,0.065,TEST,158,344,128,336,-30.0,-8.0,31.048,117.946,91.163,0.0,0.0,0,0.0,0
27.7449,0.0661,TEST,148,343,128,336,-20.0,-7.0,21.19,118.849,90.922,0.0,0.0,0,0.0,0
27.8122,0.0671,TEST,140,344,128,336,-12.0,-8.0,14.422,119.452,90.711,0.0,0.0,0,0.0661,0
27.8766,0.0671,TEST,137,344,128,336,-9.0,-8.0,12.042,119.813,90.47,0.0,0.0,0,0.1332,0
27.9446,0.0646,TEST,136,344,128,336,-8.0,-8.0,11.314,120.084,90.229,0.0,0.0,0,0.2004,0
28.0093,0.0676,TEST,126,343,128,336,2.0,-7.0,7.28,120.325,89.988,0.0,0.0,0,0.265,0
28.0763,0.0646,TEST,116,343,128,336,12.0,-7.0,13.892,120.265,89.778,0.0,0.0,0,0.3325,0
28.1443,0.0679,TEST,115,335,128,336,13.0,1.0,13.038,119.903,89.567,0.0,0.0,0,0.3972,0
28.2113,0.0674,TEST,116,334,128,336,12.0,2.0,12.166,119.512,89.597,0.0,0.0,0,0.4651,0
28.7838,0.1,TEST,356,335,128,384,-228.0,49.0,233.206,90,90,0.0,0.0,0,0,0
28.8092,0.0133,TEST,356,336,128,384,-228.0,48.0,232.998,93,93,0.0,0.0,0,0.0,0
28.873,0.0247,TEST,354,336,128,384,-226.0,48.0,231.041,96,94.446,0.0,0.0,0,0.0,0
28.9432,0.0644,TEST,327,354,128,384,-199.0,30.0,201.249,99,95.892,0.0,0.0,0,0.0,0
29.0051,0.0678,TEST,297,373,128,384,-169.0,11.0,169.358,102,96.795,0.0,0.0,0,0.0,0
29.0741,0.0618,TEST,267,383,128,384,-139.0,1.0,139.004,105,97.127,0.0,0.0,0,0.0,0
29.1425,0.0702,TEST,244,384,128,384,-116.0,0.0,116.0,108,97.157,0.0,0.0,0,0.0,0
29.2055,0.0676,TEST,222,390,128,384,-94.0,-6.0,94.191,111,97.157,0.0,0.0,0,0.0,0
29.2731,0.065,TEST,199,392,128,384,-71.0,-8.0,71.449,113.831,96.976,0.0,0.0,0,0.0,0
29.339,0.0668,TEST,181,392,128,384,-53.0,-8.0,53.6,115.97,96.735,0.0,0.0,0,0.0,0
29.4057,0.0649,TEST,164,394,128,384,-36.0,-10.0,37.363,117.566,96.494,0.0,0.0,0,0.0,0
29.4728,0.0683,TEST,149,393,128,384,-21.0,-9.0,22.847,118.65,96.193,0.0,0.0,0,0.0,0
29.5368,0.0666,TEST,135,394,128,384,-7.0,-10.0,12.207,119.283,95.922,0.0,0.0,0,0.0683,0
29.6042,0.0622,TEST,133,390,128,384,-5.0,-6.0,7.81,119.494,95.621,0.0,0.0,0,0.1348,0
29.6692,0.0687,TEST,133,387,128,384,-5.0,-3.0,5.831,119.644,95.44,0.0,0.0,0,0.1971,0
29.7382,0.0665,TEST,133,388,128,384,-5.0,-4.0,6.403,119.644,95.44,0.0,0.0,0,0.2657,0
29.8012,0.0667,TEST,134,389,128,384,-6.0,-5.0,7.81,119.644,95.44,0.0,0.0,0,0.3322,0
29.8697,0.0646,TEST,134,390,128,384,-6.0,-6.0,8.485,119.825,95.29,0.0,0.0,0,0.3989,0
29.9378,0.0678,TEST,133,390,128,384,-5.0,-6.0,7.81,120.006,95.109,0.0,0.0,0,0.4635,0
30.5094,0.1,TEST,356,339,128,432,-228.0,93.0,246.238,90,90,0.0,0.0,0,0,0
30.5359,0.0151,TEST,356,339,128,432,-228.0,93.0,246.238,93,93,0.0,0.0,0,0.0,0
30.6042,0.026,TEST,357,339,128,432,-229.0,93.0,247.164,96,95.801,0.0,0.0,0,0.0,0
30.6662,0.0681,TEST,332,354,128,432,-204.0,78.0,218.403,99,98.602,0.0,0.0,0,0.0,0
30.7339,0.0633,TEST,296,391,128,432,-168.0,41.0,172.931,102,100.952,0.0,0.0,0,0.0,0
30.7971,0.0655,TEST,269,420,128,432,-141.0,12.0,141.51,105,102.187,0.0,0.0,0,0.0,0
30.8654,0.0619,TEST,244,432,128,432,-116.0,0.0,116.0,108,102.548,0.0,0.0,0,0.0,0
30.9323,0.0704,TEST,218,435,128,432,-90.0,-3.0,90.05,111,102.548,0.0,0.0,0,0.0,0
30.9978,0.0658,TEST,195,435,128,432,-67.0,-3.0,67.067,113.711,102.458,0.0,0.0,0,0.0,0
31.0649,0.065,TEST,179,436,128,432,-51.0,-4.0,51.157,115.729,102.368,0.0,0.0,0,0.0,0
31.1289,0.0684,TEST,162,436,128,432,-34.0,-4.0,34.234,117.265,102.247,0.0,0.0,0,0.0,0
31.1975,0.0627,TEST,146,437,128,432,-18.0,-5.0,18.682,118.289,102.127,0.0,0.0,0,0.0,0
31.2645,0.0683,TEST,135,438,128,432,-7.0,-6.0,9.22,118.831,101.976,0.0,0.0,0,0.0627,0
31.3284,0.0685,TEST,134,438,128,432,-6.0,-6.0,8.485,119.042,101.796,0.0,0.0,0,0.1309,0
31.3966,0.0631,TEST,134,438,128,432,-6.0,-6.0,8.485,119.223,101.615,0.0,0.0,0,0.1994,0
31.4607,0.0678,TEST,134,439,128,432,-6.0,-7.0,9.22,119.403,101.434,0.0,0.0,0,0.2626,0
31.5282,0.0657,TEST,134,440,128,432,-6.0,-8.0,10.0,119.584,101.223,0.0,0.0,0,0.3303,0
31.5967,0.0663,TEST,133,440,128,432,-5.0,-8.0,9.434,119.765,100.982,0.0,0.0,0,0.396,0
31.6626,0.0687,TEST,132,440,128,432,-4.0,-8.0,8.944,119.915,100.741,0.0,0.0,0,0.4623,0
32.2353,0.1,TEST,353,338,192,48,-161.0,-290.0,331.694,90,90,0.0,0.0,0,0,0
32.2568,0.0109,TEST,353,338,192,48,-161.0,-290.0,331.694,90.608,87,0.0,0.0,0,0.0,0
32.3262,0.0229,TEST,353,334,192,48,-161.0,-286.0,328.203,93.608,84,0.0,0.0,0,0.0,0
32.393,0.069,TEST,348,310,192,48,-156.0,-262.0,304.926,96.608,81,0.0,0.0,0,0.0,0
32.4577,0.0657,TEST,326,284,192,48,-134.0,-236.0,271.389,99.608,78,0.0,0.0,0,0.0,0
32.5246,0.066,TEST,304,258,192,48,-112.0,-210.0,238.0,102.608,75,0.0,0.0,0,0.0,0
32.5897,0.0659,TEST,281,236,192,48,-89.0,-188.0,208.002,105.608,72,0.0,0.0,0,0.0,0
32.6568,0.0646,TEST,256,215,192,48,-64.0,-167.0,178.844,108.289,69,0.0,0.0,0,0.0,0
32.7248,0.0688,TEST,234,194,192,48,-42.0,-146.0,151.921,110.217,66,0.0,0.0,0,0.0,0
32.7894,0.0668,TEST,216,167,192,48,-24.0,-119.0,121.396,111.482,63,0.0,0.0,0,0.0,0
32.8571,0.0641,TEST,202,139,192,48,-10.0,-91.0,91.548,112.205,60,0.0,0.0,0,0.0,0
32.9209,0.0697,TEST,198,117,192,48,-6.0,-69.0,69.26,112.506,57.259,0.0,0.0,0,0.0,0
32.9897,0.0621,TEST,190,95,192,48,2.0,-47.0,47.043,112.687,55.181,0.0,0.0,0,0.0,0
33.0572,0.0691,TEST,189,74,192,48,3.0,-26.0,26.173,112.626,53.765,0.0,0.0,0,0.0,0
33.1211,0.0688,TEST,188,58,192,48,4.0,-10.0,10.77,112.536,52.982,0.0,0.0,0,0.0,0
33.1899,0.0624,TEST,188,43,192,48,4.0,5.0,6.403,112.415,52.681,0.0,0.0,0,0.0688,0
33.2535,0.0689,TEST,187,34,192,48,5.0,14.0,14.866,112.415,52.681,0.0,0.0,0,0.1312,0
33.321,0.0655,TEST,186,33,192,48,6.0,15.0,16.155,112.265,53.103,0.0,0.0,0,0.2001,0
33.3897,0.0668,TEST,187,35,192,48,5.0,13.0,13.928,112.084,53.554,0.0,0.0,0,0.2656,0
33.4535,0.0672,TEST,187,35,192,48,5.0,13.0,13.928,111.933,53.946,0.0,0.0,0,0.3324,0
33.5212,0.0662,TEST,187,35,192,48,5.0,13.0,13.928,111.783,54.338,0.0,0.0,0,0.3996,0
33.5849,0.0666,TEST,188,41,192,48,4.0,7.0,8.062,111.632,54.729,0.0,0.0,0,0.4658,0
34.1605,0.1,TEST,356,344,192,96,-164.0,-248.0,297.321,90,90,0.0,0.0,0,0,0
34.1871,0.0127,TEST,357,344,192,96,-165.0,-248.0,297.874,93,87,0.0,0.0,0,0.0,0
34.2519,0.026,TEST,355,341,192,96,-163.0,-245.0,294.269,96,84,0.0,0.0,0,0.0,0
34.3192,0.0649,TEST,330,311,192,96,-138.0,-215.0,255.478,99,81,0.0,0.0,0,0.0,0
34.3813,0.0656,TEST,304,283,192,96,-112.0,-187.0,217.975,102,78,0.0,0.0,0,0.0,0
34.4492,0.0636,TEST,280,257,192,96,-88.0,-161.0,183.48,105,75,0.0,0.0,0,0.0,0
34.5184,0.0674,TEST,254,235,192,96,-62.0,-139.0,152.201,107.651,72,0.0,0.0,0,0.0,0
34.5819,0.0684,TEST,237,216,192,96,-45.0,-120.0,128.16,109.518,69,0.0,0.0,0,0.0,0
34.6486,0.0648,TEST,223,193,192,96,-31.0,-97.0,101.833,110.873,66,0.0,0.0,0,0.0,0
34.7146,0.0664,TEST,212,166,192,96,-20.0,-70.0,72.801,111.807,63.078,0.0,0.0,0,0.0,0
34.7816,0.0662,TEST,202,142,192,96,-10.0,-46.0,47.074,112.409,60.97,0.0,0.0,0,0.0,0
34.849,0.0675,TEST,196,118,192,96,-4.0,-22.0,22.361,112.711,59.584,0.0,0.0,0,0.0,0
34.9133,0.0667,TEST,189,100,192,96,3.0,-4.0,5.0,112.831,58.922,0.0,0.0,0,0.0675,0
34.9808,0.0636,TEST,189,93,192,96,3.0,3.0,4.243,112.831,58.922,0.0,0.0,0,0.1341,0
35.0464,0.0682,TEST,188,91,192,96,4.0,5.0,6.403,112.831,58.922,0.0,0.0,0,0.1977,0
35.115,0.066,TEST,188,91,192,96,4.0,5.0,6.403,112.831,58.922,0.0,0.0,0,0.2659,0
35.1808,0.0668,TEST,188,89,192,96,4.0,7.0,8.062,112.831,58.922,0.0,0.0,0,0.332,0
35.2577,0.0686,TEST,188,91,192,96,4.0,5.0,6.403,112.711,59.133,0.0,0.0,0,0.3988,0
35.3476,0.0799,TEST,188,91,192,96,4.0,5.0,6.403,112.711,59.133,0.0,0.0,0,0.4673,0
35.8868,0.1,TEST,357,344,192,144,-165.0,-200.0,259.278,90,90,0.0,0.0,0,0,0
35.9134,0.0155,TEST,356,344,192,144,-164.0,-200.0,258.643,93,87.157,0.0,0.0,0,0.0,0
35.9795,0.0289,TEST,356,340,192,144,-164.0,-196.0,255.562,96,84.157,0.0,0.0,0,0.0,0
36.0437,0.0636,TEST,331,315,192,144,-139.0,-171.0,220.368,99,81.157,0.0,0.0,0,0.0,0
36.1105,0.0623,TEST,303,283,192,144,-111.0,-139.0,177.882,102,78.157,0.0,0.0,0,0.0,0
36.1789,0.0681,TEST,280,256,192,144,-88.0,-112.0,142.436,105,75.157,0.0,0.0,0,0.0,0
36.2407,0.0683,TEST,258,237,192,144,-66.0,-93.0,114.039,107.651,72.157,0.0,0.0,0,0.0,0
36.3091,0.0608,TEST,237,213,192,144,-45.0,-69.0,82.377,109.638,69.355,0.0,0.0,0,0.0,0
36.3749,0.0697,TEST,221,189,192,144,-29.0,-45.0,53.535,110.994,67.277,0.0,0.0,0,0.0,0
36.441,0.0661,TEST,211,170,192,144,-19.0,-26.0,32.202,111.867,65.922,0.0,0.0,0,0.0,0
36.5056,0.0641,TEST,202,154,192,144,-10.0,-10.0,14.142,112.44,65.139,0.0,0.0,0,0.0,0
36.5737,0.0655,TEST,196,140,192,144,-4.0,4.0,5.657,112.741,64.838,0.0,0.0,0,0.0641,0
36.6407,0.0701,TEST,192,136,192,144,0.0,8.0,8.0,112.741,64.838,0.0,0.0,0,0.1296,0
36.7049,0.0644,TEST,191,136,192,144,1.0,8.0,8.062,112.741,65.079,0.0,0.0,0,0.1998,0
36.7733,0.065,TEST,194,135,192,144,-2.0,9.0,9.22,112.711,65.32,0.0,0.0,0,0.2641,0
36.8379,0.0686,TEST,193,137,192,144,-1.0,7.0,7.071,112.771,65.591,0.0,0.0,0,0.3291,0
36.9064,0.0635,TEST,193,137,192,144,-1.0,7.0,7.071,112.801,65.802,0.0,0.0,0,0.3977,0
36.9745,0.0703,TEST,193,136,192,144,-1.0,8.0,8.062,112.831,66.012,0.0,0.0,0,0.4612,0
37.5428,0.1,TEST,354,345,192,192,-162.0,-153.0,222.83,90,90,0.0,0.0,0,0,0
37.5695,0.01,TEST,353,345,192,192,-161.0,-153.0,222.104,93,88.572,0.0,0.0,0,0.0,0
37.6392,0.0287,TEST,353,343,192,192,-161.0,-151.0,220.731,96,85.572,0.0,0.0,0,0.0,0
37.7036,0.0692,TEST,331,321,192,192,-139.0,-129.0,189.636,99,82.572,0.0,0.0,0,0.0,0
37.7701,0.0636,TEST,303,293,192,192,-111.0,-101.0,150.073,102,79.572,0.0,0.0,0,0.0,0
37.8328,0.0679,TEST,279,264,192,192,-87.0,-72.0,112.929,105,76.572,0.0,0.0,0,0.0,0
37.9034,0.0626,TEST,258,243,192,192,-66.0,-51.0,83.409,107.62,74.404,0.0,0.0,0,0.0,0
37.9709,0.0693,TEST,237,225,192,192,-45.0,-33.0,55.803,109.608,72.868,0.0,0.0,0,0.0,0
38.0332,0.0687,TEST,222,208,192,192,-30.0,-16.0,34.0,110.964,71.874,0.0,0.0,0,0.0,0
38.1028,0.0623,TEST,210,200,192,192,-18.0,-8.0,19.698,111.867,71.392,0.0,0.0,0,0.0,0
38.1685,0.0685,TEST,203,201,192,192,-11.0,-9.0,14.213,112.409,71.151,0.0,0.0,0,0.0623,0
38.2364,0.0677,TEST,196,199,192,192,-4.0,-7.0,8.062,112.741,70.88,0.0,0.0,0,0.1308,0
38.3027,0.0668,TEST,192,194,192,192,0.0,-2.0,2.0,112.861,70.669,0.0,0.0,0,0.1984,0
38.4336,0.0657,TEST,191,185,192,192,1.0,7.0,7.071,112.861,70.669,0.0,0.0,0,0.2653,0
38.4969,0.1,TEST,191,185,192,192,1.0,7.0,7.071,112.831,70.88,0.0,0.0,0,0.331,0
38.5651,0.0625,TEST,192,184,192,192,0.0,8.0,8.0,112.801,71.091,0.0,0.0,0,0.431,0
38.6331,0.0685,TEST,193,185,192,192,-1.0,7.0,7.071,112.801,71.332,0.0,0.0,0,0.4935,0
39.2028,0.1,TEST,355,346,192,240,-163.0,-106.0,194.435,90,90,0.0,0.0,0,0,0
39.2291,0.0109,TEST,356,345,192,240,-164.0,-105.0,194.733,93,89.988,0.0,0.0,0,0.0,0
39.2943,0.0277,TEST,351,345,192,240,-159.0,-105.0,190.541,96,86.988,0.0,0.0,0,0.0,0
39.362,0.0652,TEST,328,328,192,240,-136.0,-88.0,161.988,99,83.988,0.0,0.0,0,0.0,0
39.4294,0.0663,TEST,301,299,192,240,-109.0,-59.0,123.944,102,81.337,0.0,0.0,0,0.0,0
39.4936,0.0689,TEST,278,277,192,240,-86.0,-37.0,93.622,105,79.56,0.0,0.0,0,0.0,0
39.5621,0.0636,TEST,256,260,192,240,-64.0,-20.0,67.052,107.59,78.446,0.0,0.0,0,0.0,0
39.6265,0.0675,TEST,237,248,192,240,-45.0,-8.0,45.706,109.518,77.844,0.0,0.0,0,0.0,0
39.6934,0.0659,TEST,221,243,192,240,-29.0,-3.0,29.155,110.873,77.603,0.0,0.0,0,0.0,0
39.7626,0.0665,TEST,208,243,192,240,-16.0,-3.0,16.279,111.747,77.512,0.0,0.0,0,0.0,0
39.826,0.0685,TEST,200,243,192,240,-8.0,-3.0,8.544,112.229,77.422,0.0,0.0,0,0.0665,0
39.8939,0.0643,TEST,192,243,192,240,0.0,-3.0,3.0,112.47,77.332,0.0,0.0,0,0.135,0
39.9585,0.0675,TEST,190,244,192,240,2.0,-4.0,4.472,112.47,77.332,0.0,0.0,0,0.1994,0
40.0255,0.0635,TEST,190,244,192,240,2.0,-4.0,4.472,112.47,77.332,0.0,0.0,0,0.2669,0
40.0948,0.0686,TEST,191,244,192,240,1.0,-4.0,4.123,112.47,77.332,0.0,0.0,0,0.3304,0
40.1589,0.0687,TEST,191,244,192,240,1.0,-4.0,4.123,112.47,77.332,0.0,0.0,0,0.399,0
40.227,0.063,TEST,190,245,192,240,2.0,-5.0,5.385,112.47,77.332,0.0,0.0,0,0.4677,0
40.7947,0.1,TEST,359,347,192,288,-167.0,-59.0,177.116,90,90,0.0,0.0,0,0,0
40.8223,0.0102,TEST,360,347,192,288,-168.0,-59.0,178.059,93,91.404,0.0,0.0,0,0.0,0
40.8905,0.0296,TEST,356,347,192,288,-164.0,-59.0,174.29,96,89.627,0.0,0.0,0,0.0,0
40.9538,0.0674,TEST,327,341,192,288,-135.0,-53.0,145.031,99,87.849,0.0,0.0,0,0.0,0
41.0217,0.0625,TEST,304,330,192,288,-112.0,-42.0,119.616,102,86.253,0.0,0.0,0,0.0,0
41.085,0.0691,TEST,279,315,192,288,-87.0,-27.0,91.093,105,84.988,0.0,0.0,0,0.0,0
41.1571,0.0631,TEST,253,301,192,288,-61.0,-13.0,62.37,107.62,84.175,0.0,0.0,0,0.0,0
41.2234,0.0717,TEST,233,296,192,288,-41.0,-8.0,41.773,109.458,83.783,0.0,0.0,0,0.0,0
41.2849,0.0677,TEST,220,292,192,288,-28.0,-4.0,28.284,110.693,83.542,0.0,0.0,0,0.0,0
41.3576,0.0606,TEST,206,290,192,288,-14.0,-2.0,14.142,111.536,83.422,0.0,0.0,0,0.0,0
41.4183,0.0717,TEST,200,290,192,288,-8.0,-2.0,8.246,111.958,83.362,0.0,0.0,0,0.0606,0
41.4866,0.0632,TEST,199,291,192,288,-7.0,-3.0,7.616,112.199,83.302,0.0,0.0,0,0.1322,0
41.554,0.0671,TEST,195,290,192,288,-3.0,-2.0,3.606,112.409,83.211,0.0,0.0,0,0.1954,0
41.6174,0.0661,TEST,193,290,192,288,-1.0,-2.0,2.236,112.409,83.211,0.0,0.0,0,0.2625,0
41.6856,0.0647,TEST,194,290,192,288,-2.0,-2.0,2.828,112.409,83.211,0.0,0.0,0,0.3286,0
41.7501,0.0685,TEST,193,289,192,288,-1.0,-1.0,1.414,112.409,83.211,0.0,0.0,0,0.3934,0
41.8176,0.0626,TEST,193,290,192,288,-1.0,-2.0,2.236,112.409,83.211,0.0,0.0,0,0.4619,0
42.3915,0.1,TEST,353,342,192,336,-161.0,-6.0,161.112,90,90,0.0,0.0,0,0,0
42.4135,0.0107,TEST,354,342,192,336,-162.0,-6.0,162.111,93,93,0.0,0.0,0,0.0,0
42.4819,0.0233,TEST,353,344,192,336,-161.0,-8.0,161.199,96,92.819,0.0,0.0,0,0.0,0
42.5505,0.0685,TEST,330,346,192,336,-138.0,-10.0,138.362,99,92.578,0.0,0.0,0,0.0,0
42.614,0.0666,TEST,301,346,192,336,-109.0,-10.0,109.458,102,92.277,0.0,0.0,0,0.0,0
42.6809,0.0654,TEST,278,345,192,336,-86.0,-9.0,86.47,105,91.976,0.0,0.0,0,0.0,0
42.7458,0.066,TEST,252,345,192,336,-60.0,-9.0,60.671,107.59,91.705,0.0,0.0,0,0.0,0
42.8142,0.0643,TEST,231,345,192,336,-39.0,-9.0,40.025,109.398,91.434,0.0,0.0,0,0.0,0
42.8811,0.0704,TEST,214,345,192,336,-22.0,-9.0,23.77,110.572,91.163,0.0,0.0,0,0.0,0
42.9468,0.067,TEST,203,346,192,336,-11.0,-10.0,14.866,111.235,90.892,0.0,0.0,0,0.0704,0
